"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
132134142,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",29,14,"I don't know",FALSE,FALSE
132134142,4,4,"Flowers-Insects IAT","incongruent","ratings first","female",29,14,"I don't know",FALSE,FALSE
132134142,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",29,14,"I don't know",FALSE,FALSE
132134142,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",29,14,"I don't know",FALSE,FALSE
135131748,1,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
135131748,2,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
135131748,3,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
135131748,4,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
135131748,5,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
135131748,6,4,"Race IAT","incongruent","SCIAT first","male",23,13,"Only black faces",FALSE,FALSE
368314325,1,5,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
368314325,2,4,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
368314325,3,5,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
368314325,4,3,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
368314325,5,5,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
368314325,6,6,"Flowers-Insects IAT","congruent","ratings first","male",40,13,"Only black faces",FALSE,FALSE
917643929,1,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
917643929,2,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
917643929,3,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
917643929,4,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
917643929,5,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
917643929,6,4,"Race IAT","congruent","ratings first","male",66,24,"Only black faces",FALSE,FALSE
783403551,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
783403551,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
783403551,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
783403551,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
783403551,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
783403551,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
291323111,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
291323111,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
291323111,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
291323111,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
291323111,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
291323111,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",56,16,"Both white and black faces",FALSE,FALSE
931329471,1,5,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
931329471,2,3,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
931329471,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
931329471,4,5,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
931329471,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
931329471,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",25,15,"Only black faces",FALSE,FALSE
308076154,1,4,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
308076154,2,5,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
308076154,3,5,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
308076154,4,4,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
308076154,5,5,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
308076154,6,5,"Race IAT","incongruent","ratings first","male",39,19,"I don't know",FALSE,FALSE
352023639,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
352023639,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
352023639,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
352023639,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
352023639,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
352023639,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",52,20,"Only black faces",FALSE,FALSE
636792084,1,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
636792084,2,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
636792084,3,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
636792084,4,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
636792084,5,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
636792084,6,4,"Race IAT","incongruent","SCIAT first","female",42,15,"Only black faces",FALSE,FALSE
293509812,1,5,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
293509812,2,4,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
293509812,3,4,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
293509812,4,6,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
293509812,5,5,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
293509812,6,4,"Race IAT","incongruent","SCIAT first","male",47,11,"I don't know",FALSE,FALSE
732229784,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
732229784,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
732229784,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
732229784,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
732229784,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
732229784,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",25,16,"Both white and black faces",FALSE,FALSE
952333584,1,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
952333584,2,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
952333584,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
952333584,4,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
952333584,5,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
952333584,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,23,"Only black faces",FALSE,FALSE
136910715,1,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
136910715,2,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
136910715,3,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
136910715,4,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
136910715,5,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
136910715,6,4,"Race IAT","congruent","SCIAT first","male",43,26,"Only black faces",FALSE,FALSE
636847803,1,5,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
636847803,2,5,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
636847803,3,6,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
636847803,4,5,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
636847803,5,6,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
636847803,6,5,"Race IAT","congruent","SCIAT first","female",36,17,"I don't know",FALSE,FALSE
594682551,1,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
594682551,2,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
594682551,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
594682551,4,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
594682551,5,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
594682551,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",48,18,"Both white and black faces",FALSE,FALSE
573713595,1,4,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
573713595,2,4,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
573713595,3,4,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
573713595,4,2,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
573713595,5,4,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
573713595,6,5,"Race IAT","congruent","SCIAT first","female",37,20,"I don't know",FALSE,FALSE
427662069,1,3,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
427662069,2,4,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
427662069,3,4,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
427662069,4,5,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
427662069,5,3,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
427662069,6,5,"Flowers-Insects IAT","congruent","ratings first","female",51,25,"I don't know",FALSE,FALSE
473404454,1,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
473404454,2,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
473404454,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
473404454,4,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
473404454,5,3,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
473404454,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,15,"Both white and black faces",FALSE,FALSE
334319290,1,6,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
334319290,2,6,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
334319290,3,6,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
334319290,4,6,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
334319290,5,7,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
334319290,6,7,"Race IAT","incongruent","ratings first","male",41,26,"Both white and black faces",FALSE,FALSE
209248199,1,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
209248199,2,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
209248199,3,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
209248199,4,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
209248199,5,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
209248199,6,3,"Flowers-Insects IAT","congruent","SCIAT first","male",18,21,"Only black faces",FALSE,FALSE
359403198,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
359403198,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
359403198,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
359403198,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
359403198,5,3,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
359403198,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",52,21,"Only black faces",FALSE,FALSE
192468605,1,6,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
192468605,2,6,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
192468605,3,6,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
192468605,4,5,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
192468605,5,5,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
192468605,6,6,"Flowers-Insects IAT","congruent","ratings first","female",27,16,"Only black faces",FALSE,FALSE
665775209,1,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
665775209,2,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
665775209,3,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
665775209,4,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
665775209,5,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
665775209,6,4,"Race IAT","congruent","ratings first","female",42,20,"Only black faces",FALSE,FALSE
156896642,1,5,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
156896642,2,5,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
156896642,3,5,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
156896642,4,4,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
156896642,5,4,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
156896642,6,3,"Race IAT","incongruent","ratings first","female",44,18,"Both white and black faces",FALSE,FALSE
275081757,1,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
275081757,2,5,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
275081757,3,6,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
275081757,4,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
275081757,5,5,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
275081757,6,5,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"I don't know",FALSE,FALSE
243683755,1,4,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
243683755,2,4,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
243683755,3,4,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
243683755,4,6,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
243683755,5,6,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
243683755,6,4,"Race IAT","congruent","SCIAT first","male",20,12,"Both white and black faces",FALSE,FALSE
890183240,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
890183240,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
890183240,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
890183240,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
890183240,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
890183240,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,19,"Only black faces",FALSE,FALSE
352811895,1,7,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
352811895,2,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
352811895,3,6,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
352811895,4,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
352811895,5,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
352811895,6,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,29,"Only black faces",FALSE,FALSE
143542488,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
143542488,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
143542488,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
143542488,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
143542488,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
143542488,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",44,17,"Both white and black faces",FALSE,FALSE
442642046,1,3,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
442642046,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
442642046,3,3,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
442642046,4,3,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
442642046,5,3,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
442642046,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",23,17,"Only black faces",FALSE,FALSE
95719706,1,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
95719706,2,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
95719706,3,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
95719706,4,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
95719706,5,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
95719706,6,4,"Race IAT","incongruent","ratings first","male",27,13,"Only black faces",FALSE,FALSE
499294609,1,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
499294609,2,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
499294609,3,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
499294609,4,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
499294609,5,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
499294609,6,4,"Race IAT","congruent","ratings first","male",60,25,"Only black faces",FALSE,FALSE
341550014,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
341550014,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
341550014,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
341550014,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
341550014,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
341550014,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",39,27,"Both white and black faces",FALSE,FALSE
803542216,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
803542216,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
803542216,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
803542216,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
803542216,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
803542216,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",63,7,"Only black faces",FALSE,FALSE
164550743,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
164550743,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
164550743,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
164550743,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
164550743,5,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
164550743,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,21,"I don't know",FALSE,FALSE
4782910,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
4782910,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
4782910,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
4782910,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
4782910,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
4782910,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,17,"Only black faces",FALSE,FALSE
32599867,1,6,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
32599867,2,5,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
32599867,3,6,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
32599867,4,5,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
32599867,5,5,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
32599867,6,4,"Race IAT","congruent","SCIAT first","female",53,13,"Both white and black faces",FALSE,FALSE
989661499,1,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
989661499,2,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
989661499,3,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
989661499,4,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
989661499,5,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
989661499,6,6,"Race IAT","congruent","SCIAT first","female",29,15,"Both white and black faces",FALSE,FALSE
121550054,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
121550054,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
121550054,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
121550054,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
121550054,5,5,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
121550054,6,5,"Flowers-Insects IAT","incongruent","ratings first","female",28,18,"Only black faces",FALSE,FALSE
437966026,1,5,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,2,4,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,3,5,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,4,5,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,5,5,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,6,5,"Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
524937811,1,4,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,2,4,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,3,4,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,4,3,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,5,3,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,6,4,"Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
974899840,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
974899840,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
974899840,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
974899840,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
974899840,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
974899840,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,25,"I don't know",FALSE,FALSE
912437595,1,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
912437595,2,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
912437595,3,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
912437595,4,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
912437595,5,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
912437595,6,4,"Race IAT","congruent","SCIAT first","male",35,28,"Only black faces",FALSE,FALSE
569413659,1,4,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
569413659,2,5,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
569413659,3,5,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
569413659,4,4,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
