"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
413137442,1,342,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,294,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,330,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,384,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,0,572,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,301,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,338,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,402,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,396,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,361,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,305,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,329,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,262,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,331,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,358,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,0,549,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,344,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,315,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,375,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,342,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,370,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,351,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,395,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,314,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,196,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,237,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,291,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,219,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,207,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,326,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,358,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,197,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,244,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,260,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,241,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,155,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,19,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,186,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,178,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,221,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,318,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,100,"primeRace","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,133,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,1,214,"primeNeutral","Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
333916318,1,1140,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1409,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1318,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,975,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1444,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1827,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1098,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1115,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,725,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,994,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,657,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1451,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1241,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,788,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1065,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,663,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,802,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1818,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,700,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,757,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1845,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,714,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1236,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,988,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,787,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1150,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1095,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,757,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1386,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1432,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,888,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,639,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,801,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1016,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,894,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,712,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,605,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,874,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,859,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,506,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,1000,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,904,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,885,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1230,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,959,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,596,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,666,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,766,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,713,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,893,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,761,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,737,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,663,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,728,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1184,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,653,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,675,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,493,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,417,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,600,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,525,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,683,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,539,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1512,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,570,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,653,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,556,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,886,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,614,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,786,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,540,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,566,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,1489,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,992,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,722,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,548,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,725,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,471,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,535,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,551,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,428,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,617,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,519,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,337,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,403,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,580,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,462,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,537,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,690,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,436,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,612,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,502,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,0,518,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,382,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,612,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,405,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,641,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,618,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,423,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,1,474,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
313078267,1,553,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,615,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,701,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,516,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,2436,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,506,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,697,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,908,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,531,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,444,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,559,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,448,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,472,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,367,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,355,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,484,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,428,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,343,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,329,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,341,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,533,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,325,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,362,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,333,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,361,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,384,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,440,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,401,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,474,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,335,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,318,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,352,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,386,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,368,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,500,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,311,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,358,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,319,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,363,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,309,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,457,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,322,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,485,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,422,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,310,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,319,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,564,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,390,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,366,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,380,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,347,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,416,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,310,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,316,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,481,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,332,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,334,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,496,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,286,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,361,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,359,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,304,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,356,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,383,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,363,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,477,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,469,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,333,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,356,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,289,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,308,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,309,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,377,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,357,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,340,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,364,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,569,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,413,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,364,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,214,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,290,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,389,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,392,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,354,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,494,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,363,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,337,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,0,431,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,427,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,303,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,323,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,1176,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,330,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,317,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,333,"primeRace","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,315,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,408,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,311,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,321,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,1,384,"primeNeutral","Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
