"participant","item","accuracy","response_categorisation","rt","trial_type","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials"
106620885,"ObjectBlack",1,"CR",774,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",652,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",783,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",699,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",555,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",767,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",658,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",632,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",526,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",621,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",762,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",659,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",508,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",680,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",633,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",538,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",640,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",598,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",600,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",634,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",654,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",0,"Miss",501,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",0,"FA",602,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",560,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"GunBlack",1,"Hit",555,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
106620885,"ObjectBlack",1,"CR",785,"object","Flowers-Insects IAT","congruent","ratings first","female",29,14,FALSE
954456004,"GunBlack",1,"Hit",652,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",529,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",635,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",604,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",735,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",704,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",729,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",709,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",445,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",571,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",483,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",432,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",0,"FA",458,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",680,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",715,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",654,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",499,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",557,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",554,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",702,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",480,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",676,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",553,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",514,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",765,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",569,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",536,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",667,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",559,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",663,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",754,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",528,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",685,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",0,"FA",513,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",513,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",663,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",673,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",772,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",704,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",710,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",721,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",615,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",683,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",670,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",638,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",0,"FA",596,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",703,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",573,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",529,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",676,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",539,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",836,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",642,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",632,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",661,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",0,"Miss",695,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",758,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",0,"FA",607,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",595,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",711,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",595,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",0,"FA",482,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"ObjectBlack",1,"CR",579,"object","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",728,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",701,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",625,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",602,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
954456004,"GunBlack",1,"Hit",677,"gun","Race IAT","incongruent","SCIAT first","female",35,12,FALSE
486506647,"ObjectBlack",0,"FA",542,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",773,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",542,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",684,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",673,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",641,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",494,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",490,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",467,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",399,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",430,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",702,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",570,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",706,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",486,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",498,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",632,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",471,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",654,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",495,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",551,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",564,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",589,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",483,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",604,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",714,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",673,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",759,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",504,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",719,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",525,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",452,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",799,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",503,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",607,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",631,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",621,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",497,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",412,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",468,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",442,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",697,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",653,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",621,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",584,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",716,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",653,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",0,"Miss",750,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",491,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",686,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",587,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",504,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",728,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",656,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",548,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",540,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",827,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",448,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",554,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",698,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",668,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",529,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",694,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",711,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",475,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",721,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",555,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",583,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",457,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",1,"CR",741,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",433,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",507,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",379,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",538,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",437,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"ObjectBlack",0,"FA",534,"object","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
486506647,"GunBlack",1,"Hit",800,"gun","Flowers-Insects IAT","congruent","SCIAT first","female",32,15,FALSE
539375907,"ObjectBlack",1,"CR",585,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",581,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",0,"FA",469,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",0,"Miss",586,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",544,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",472,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",554,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",618,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",710,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",516,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",761,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",465,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",625,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",555,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",668,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",681,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",670,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",478,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",673,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",559,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",752,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",600,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",704,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",570,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",848,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",670,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",608,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",598,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",620,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",693,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",662,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",486,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",583,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",636,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",623,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",575,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",571,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",563,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",488,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",577,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",588,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",569,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",569,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",458,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",634,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",535,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",0,"FA",391,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",534,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",697,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",499,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",553,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",715,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",634,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",695,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",573,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",504,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",649,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",615,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",657,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",578,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",565,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",751,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",487,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",609,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",741,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",556,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",591,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",599,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",442,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",587,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",695,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",634,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"GunBlack",1,"Hit",743,"gun","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",587,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",687,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",0,"FA",573,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",573,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
539375907,"ObjectBlack",1,"CR",775,"object","Race IAT","congruent","SCIAT first","male",24,24,FALSE
862861193,"ObjectBlack",1,"CR",746,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",489,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",764,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",624,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",485,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",757,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
