"subject","trialcode","values.itemnumber","correct","values.result","latency","Item","gun","Ethnicity","date","age_response","sex_response"
451,"ObjectBlack",4,1,"CR",659,"bg04c","Object","Arab-Muslim",122515,55,"weiblich"
451,"ObjectBlack",20,1,"CR",568,"bg20c","Object","Arab-Muslim",122515,55,"weiblich"
451,"GunWhite",11,0,"Miss",657,"bg11b","Gun","White",122515,55,"weiblich"
451,"ObjectWhite",16,1,"CR",708,"bg16a","Object","White",122515,55,"weiblich"
451,"ObjectBlack",2,1,"CR",721,"bg02c","Object","Arab-Muslim",122515,55,"weiblich"
451,"GunBlack",18,1,"Hit",626,"bg18d","Gun","Arab-Muslim",122515,55,"weiblich"
451,"ObjectWhite",1,0,"FA",549,"bg01a","Object","White",122515,55,"weiblich"
451,"ObjectWhite",14,0,"FA",721,"bg14a","Object","White",122515,55,"weiblich"
451,"GunBlack",5,0,"Noresponse",850,"bg05d","Gun","Arab-Muslim",122515,55,"weiblich"
451,"ObjectWhite",2,1,"CR",707,"bg02a","Object","White",122515,55,"weiblich"
451,"GunWhite",10,1,"Hit",704,"bg10b","Gun","White",122515,55,"weiblich"
451,"ObjectWhite",7,1,"CR",721,"bg07a","Object","White",122515,55,"weiblich"
451,"ObjectBlack",18,1,"CR",705,"bg18c","Object","Arab-Muslim",122515,55,"weiblich"
451,"ObjectWhite",18,1,"CR",681,"bg18a","Object","White",122515,55,"weiblich"
451,"GunBlack",19,1,"Hit",744,"bg19d","Gun","Arab-Muslim",122515,55,"weiblich"
451,"GunBlack",16,1,"Hit",625,"bg16d","Gun","Arab-Muslim",122515,55,"weiblich"
452,"ObjectWhite",16,1,"CR",771,"bg16a","Object","White",122515,55,"männlich"
452,"ObjectBlack",10,1,"CR",767,"bg10c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",3,1,"Hit",561,"bg03d","Gun","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",12,1,"Hit",805,"bg12b","Gun","White",122515,55,"männlich"
452,"ObjectBlack",6,0,"Noresponse",850,"bg06c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",14,0,"Noresponse",850,"bg14a","Object","White",122515,55,"männlich"
452,"GunBlack",14,1,"Hit",746,"bg14d","Gun","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",9,0,"Miss",575,"bg09d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",4,1,"CR",666,"bg04c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",19,1,"CR",755,"bg19a","Object","White",122515,55,"männlich"
452,"ObjectBlack",7,0,"Noresponse",850,"bg07c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",20,1,"CR",669,"bg20c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",20,1,"Hit",661,"bg20b","Gun","White",122515,55,"männlich"
452,"ObjectBlack",14,1,"CR",707,"bg14c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",12,1,"Hit",714,"bg12d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",15,1,"CR",715,"bg15a","Object","White",122515,55,"männlich"
452,"GunBlack",15,1,"Hit",766,"bg15d","Gun","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",122515,55,"männlich"
452,"ObjectWhite",9,1,"CR",614,"bg09a","Object","White",122515,55,"männlich"
452,"ObjectBlack",19,1,"CR",703,"bg19c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",10,1,"Hit",702,"bg10d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",3,1,"CR",752,"bg03a","Object","White",122515,55,"männlich"
452,"GunBlack",5,1,"Hit",705,"bg05d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",2,1,"CR",831,"bg02a","Object","White",122515,55,"männlich"
452,"GunWhite",9,1,"Hit",678,"bg09b","Gun","White",122515,55,"männlich"
452,"GunBlack",7,1,"Hit",754,"bg07d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",15,1,"CR",604,"bg15c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",17,1,"Hit",615,"bg17b","Gun","White",122515,55,"männlich"
452,"ObjectBlack",18,1,"CR",705,"bg18c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",14,1,"Hit",663,"bg14b","Gun","White",122515,55,"männlich"
452,"GunWhite",10,1,"Hit",526,"bg10b","Gun","White",122515,55,"männlich"
452,"GunBlack",17,1,"Hit",605,"bg17d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",18,1,"CR",627,"bg18a","Object","White",122515,55,"männlich"
452,"GunWhite",16,1,"Hit",519,"bg16b","Gun","White",122515,55,"männlich"
452,"GunBlack",16,1,"Hit",506,"bg16d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",2,1,"CR",785,"bg02c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",18,1,"Hit",747,"bg18b","Gun","White",122515,55,"männlich"
452,"GunWhite",3,1,"Hit",585,"bg03b","Gun","White",122515,55,"männlich"
452,"GunWhite",7,1,"Hit",733,"bg07b","Gun","White",122515,55,"männlich"
452,"ObjectBlack",8,1,"CR",677,"bg08c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",19,1,"Hit",831,"bg19b","Gun","White",122515,55,"männlich"
452,"GunWhite",4,1,"Hit",605,"bg04b","Gun","White",122515,55,"männlich"
452,"ObjectWhite",20,1,"CR",709,"bg20a","Object","White",122515,55,"männlich"
452,"GunBlack",19,1,"Hit",720,"bg19d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",8,1,"CR",805,"bg08a","Object","White",122515,55,"männlich"
452,"ObjectBlack",9,1,"CR",831,"bg09c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",6,1,"Hit",761,"bg06d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",17,0,"Noresponse",850,"bg17a","Object","White",122515,55,"männlich"
452,"ObjectBlack",5,1,"CR",790,"bg05c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",18,1,"Hit",736,"bg18d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",1,1,"CR",714,"bg01a","Object","White",122515,55,"männlich"
452,"GunWhite",13,1,"Hit",642,"bg13b","Gun","White",122515,55,"männlich"
452,"ObjectBlack",16,0,"Noresponse",850,"bg16c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",11,1,"Hit",659,"bg11d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",1,1,"CR",785,"bg01c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",7,0,"Noresponse",850,"bg07a","Object","White",122515,55,"männlich"
452,"GunWhite",2,0,"Noresponse",850,"bg02b","Gun","White",122515,55,"männlich"
452,"ObjectWhite",6,1,"CR",683,"bg06a","Object","White",122515,55,"männlich"
452,"ObjectBlack",11,1,"CR",667,"bg11c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",5,0,"Noresponse",850,"bg05a","Object","White",122515,55,"männlich"
452,"GunBlack",8,1,"Hit",657,"bg08d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",13,1,"CR",724,"bg13c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",3,1,"CR",710,"bg03c","Object","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",12,1,"CR",750,"bg12c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",15,1,"Hit",618,"bg15b","Gun","White",122515,55,"männlich"
452,"GunBlack",2,1,"Hit",768,"bg02d","Gun","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",4,1,"Hit",575,"bg04d","Gun","Arab-Muslim",122515,55,"männlich"
452,"GunBlack",20,1,"Hit",632,"bg20d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectBlack",17,0,"FA",618,"bg17c","Object","Arab-Muslim",122515,55,"männlich"
452,"GunWhite",1,1,"Hit",810,"bg01b","Gun","White",122515,55,"männlich"
452,"GunBlack",13,1,"Hit",704,"bg13d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",10,1,"CR",805,"bg10a","Object","White",122515,55,"männlich"
452,"ObjectWhite",12,1,"CR",824,"bg12a","Object","White",122515,55,"männlich"
452,"ObjectWhite",4,0,"Noresponse",850,"bg04a","Object","White",122515,55,"männlich"
452,"GunBlack",1,1,"Hit",679,"bg01d","Gun","Arab-Muslim",122515,55,"männlich"
452,"ObjectWhite",11,1,"CR",654,"bg11a","Object","White",122515,55,"männlich"
452,"GunWhite",6,1,"Hit",805,"bg06b","Gun","White",122515,55,"männlich"
452,"GunWhite",11,1,"Hit",783,"bg11b","Gun","White",122515,55,"männlich"
452,"ObjectWhite",13,1,"CR",764,"bg13a","Object","White",122515,55,"männlich"
452,"GunWhite",8,1,"Hit",779,"bg08b","Gun","White",122515,55,"männlich"
453,"GunBlack",2,1,"Hit",661,"bg02d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",4,1,"Hit",588,"bg04b","Gun","White",122515,20,"weiblich"
453,"GunBlack",8,1,"Hit",772,"bg08d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",1,1,"Hit",587,"bg01b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",13,1,"CR",691,"bg13a","Object","White",122515,20,"weiblich"
453,"ObjectBlack",1,1,"CR",714,"bg01c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",18,1,"Hit",690,"bg18d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",12,1,"CR",675,"bg12a","Object","White",122515,20,"weiblich"
453,"GunWhite",15,1,"Hit",615,"bg15b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",17,1,"CR",588,"bg17c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",12,1,"Hit",609,"bg12d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",3,0,"FA",690,"bg03c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",13,0,"Miss",701,"bg13d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",16,0,"Noresponse",850,"bg16c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",6,0,"Noresponse",850,"bg06c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",13,0,"FA",650,"bg13c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",18,1,"CR",798,"bg18c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",15,1,"Hit",838,"bg15d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",7,1,"CR",668,"bg07c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",16,0,"Miss",787,"bg16b","Gun","White",122515,20,"weiblich"
453,"GunBlack",17,1,"Hit",589,"bg17d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",17,1,"Hit",838,"bg17b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",15,1,"CR",691,"bg15c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",8,0,"FA",781,"bg08c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",20,1,"Hit",734,"bg20d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",11,1,"Hit",540,"bg11d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",10,1,"Hit",707,"bg10d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",12,1,"CR",622,"bg12c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",10,1,"Hit",623,"bg10b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",2,1,"CR",628,"bg02a","Object","White",122515,20,"weiblich"
453,"ObjectBlack",20,1,"CR",660,"bg20c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",2,1,"Hit",789,"bg02b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",19,1,"CR",638,"bg19c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",9,1,"CR",623,"bg09a","Object","White",122515,20,"weiblich"
453,"GunWhite",18,1,"Hit",618,"bg18b","Gun","White",122515,20,"weiblich"
453,"GunWhite",7,1,"Hit",661,"bg07b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",11,1,"CR",577,"bg11c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",16,1,"Hit",614,"bg16d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectBlack",10,1,"CR",781,"bg10c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",18,0,"Noresponse",850,"bg18a","Object","White",122515,20,"weiblich"
453,"GunBlack",9,1,"Hit",570,"bg09d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",6,1,"Hit",628,"bg06d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",6,1,"Hit",660,"bg06b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",14,1,"CR",737,"bg14a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",10,1,"CR",814,"bg10a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",7,1,"CR",709,"bg07a","Object","White",122515,20,"weiblich"
453,"GunWhite",20,0,"Miss",553,"bg20b","Gun","White",122515,20,"weiblich"
453,"GunWhite",19,1,"Hit",647,"bg19b","Gun","White",122515,20,"weiblich"
453,"GunBlack",14,1,"Hit",629,"bg14d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",8,1,"Hit",621,"bg08b","Gun","White",122515,20,"weiblich"
453,"GunWhite",11,1,"Hit",593,"bg11b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",8,1,"CR",703,"bg08a","Object","White",122515,20,"weiblich"
453,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",5,1,"CR",842,"bg05a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",16,1,"CR",704,"bg16a","Object","White",122515,20,"weiblich"
453,"ObjectBlack",4,1,"CR",670,"bg04c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",15,1,"CR",641,"bg15a","Object","White",122515,20,"weiblich"
453,"GunBlack",7,1,"Hit",640,"bg07d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",4,1,"Hit",691,"bg04d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",3,1,"Hit",589,"bg03b","Gun","White",122515,20,"weiblich"
453,"GunBlack",5,1,"Hit",619,"bg05d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",19,1,"Hit",531,"bg19d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",19,1,"CR",674,"bg19a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",1,1,"CR",695,"bg01a","Object","White",122515,20,"weiblich"
453,"ObjectBlack",5,1,"CR",673,"bg05c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",3,1,"CR",636,"bg03a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",17,1,"CR",750,"bg17a","Object","White",122515,20,"weiblich"
453,"ObjectWhite",20,1,"CR",592,"bg20a","Object","White",122515,20,"weiblich"
453,"GunWhite",14,1,"Hit",659,"bg14b","Gun","White",122515,20,"weiblich"
453,"ObjectWhite",4,0,"Noresponse",850,"bg04a","Object","White",122515,20,"weiblich"
453,"GunWhite",13,1,"Hit",651,"bg13b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",14,1,"CR",730,"bg14c","Object","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",11,1,"CR",804,"bg11a","Object","White",122515,20,"weiblich"
453,"ObjectBlack",2,1,"CR",803,"bg02c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",3,1,"Hit",539,"bg03d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"ObjectWhite",6,1,"CR",825,"bg06a","Object","White",122515,20,"weiblich"
453,"GunWhite",12,1,"Hit",695,"bg12b","Gun","White",122515,20,"weiblich"
453,"ObjectBlack",9,1,"CR",707,"bg09c","Object","Arab-Muslim",122515,20,"weiblich"
453,"GunBlack",1,1,"Hit",603,"bg01d","Gun","Arab-Muslim",122515,20,"weiblich"
453,"GunWhite",9,1,"Hit",686,"bg09b","Gun","White",122515,20,"weiblich"
454,"GunBlack",11,1,"Hit",582,"bg11d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",3,0,"Noresponse",850,"bg03c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",16,1,"Hit",441,"bg16d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",7,1,"CR",438,"bg07a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",1,0,"Noresponse",850,"bg01c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",11,1,"Hit",692,"bg11b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",14,1,"CR",820,"bg14a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",4,1,"CR",731,"bg04c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",20,1,"CR",761,"bg20c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",8,1,"CR",733,"bg08a","Object","White",122515,43,"weiblich"
454,"ObjectWhite",18,1,"CR",798,"bg18a","Object","White",122515,43,"weiblich"
454,"GunWhite",2,1,"Hit",704,"bg02b","Gun","White",122515,43,"weiblich"
454,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",122515,43,"weiblich"
454,"GunWhite",4,1,"Hit",604,"bg04b","Gun","White",122515,43,"weiblich"
454,"ObjectBlack",13,1,"CR",748,"bg13c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",19,1,"CR",633,"bg19c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",20,1,"Hit",581,"bg20b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",9,1,"CR",665,"bg09a","Object","White",122515,43,"weiblich"
454,"GunBlack",13,0,"Miss",698,"bg13d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",6,1,"Hit",706,"bg06d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",13,1,"Hit",548,"bg13b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",16,0,"Noresponse",850,"bg16a","Object","White",122515,43,"weiblich"
454,"ObjectWhite",12,1,"CR",738,"bg12a","Object","White",122515,43,"weiblich"
454,"ObjectWhite",6,1,"CR",703,"bg06a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",12,1,"CR",697,"bg12c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",6,1,"CR",679,"bg06c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",18,1,"Hit",837,"bg18b","Gun","White",122515,43,"weiblich"
454,"GunWhite",12,0,"Miss",692,"bg12b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",19,1,"CR",823,"bg19a","Object","White",122515,43,"weiblich"
454,"GunWhite",9,1,"Hit",674,"bg09b","Gun","White",122515,43,"weiblich"
454,"ObjectBlack",8,1,"CR",723,"bg08c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",14,1,"Hit",747,"bg14b","Gun","White",122515,43,"weiblich"
454,"GunWhite",6,1,"Hit",735,"bg06b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",20,1,"CR",709,"bg20a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",16,1,"CR",684,"bg16c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",15,1,"CR",680,"bg15a","Object","White",122515,43,"weiblich"
454,"ObjectWhite",13,1,"CR",735,"bg13a","Object","White",122515,43,"weiblich"
454,"GunWhite",7,0,"Noresponse",850,"bg07b","Gun","White",122515,43,"weiblich"
454,"GunWhite",15,1,"Hit",621,"bg15b","Gun","White",122515,43,"weiblich"
454,"GunBlack",7,0,"Miss",592,"bg07d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",4,1,"CR",813,"bg04a","Object","White",122515,43,"weiblich"
454,"GunBlack",14,1,"Hit",768,"bg14d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",10,1,"Hit",790,"bg10d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",4,1,"Hit",563,"bg04d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",17,0,"Noresponse",850,"bg17c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",8,1,"Hit",618,"bg08d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",19,1,"Hit",795,"bg19b","Gun","White",122515,43,"weiblich"
454,"ObjectBlack",15,1,"CR",760,"bg15c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",10,0,"Noresponse",850,"bg10c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",17,1,"Hit",677,"bg17b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",11,1,"CR",669,"bg11a","Object","White",122515,43,"weiblich"
454,"GunBlack",18,1,"Hit",702,"bg18d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",8,1,"Hit",789,"bg08b","Gun","White",122515,43,"weiblich"
454,"GunBlack",1,1,"Hit",570,"bg01d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",17,1,"Hit",673,"bg17d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",7,1,"CR",790,"bg07c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",5,0,"Noresponse",850,"bg05d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",11,1,"CR",715,"bg11c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",3,1,"Hit",544,"bg03d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",19,0,"Noresponse",850,"bg19d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",2,1,"CR",683,"bg02a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",9,1,"CR",598,"bg09c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",2,1,"Hit",597,"bg02d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",3,1,"CR",736,"bg03a","Object","White",122515,43,"weiblich"
454,"GunWhite",3,1,"Hit",598,"bg03b","Gun","White",122515,43,"weiblich"
454,"GunWhite",16,1,"Hit",549,"bg16b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",1,1,"CR",641,"bg01a","Object","White",122515,43,"weiblich"
454,"GunBlack",15,1,"Hit",604,"bg15d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",10,1,"CR",736,"bg10a","Object","White",122515,43,"weiblich"
454,"ObjectBlack",2,1,"CR",726,"bg02c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",12,1,"Hit",675,"bg12d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",5,1,"CR",714,"bg05c","Object","Arab-Muslim",122515,43,"weiblich"
454,"GunBlack",9,1,"Hit",618,"bg09d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"GunWhite",1,0,"Miss",599,"bg01b","Gun","White",122515,43,"weiblich"
454,"ObjectWhite",5,1,"CR",765,"bg05a","Object","White",122515,43,"weiblich"
454,"GunBlack",20,1,"Hit",628,"bg20d","Gun","Arab-Muslim",122515,43,"weiblich"
454,"ObjectBlack",18,1,"CR",710,"bg18c","Object","Arab-Muslim",122515,43,"weiblich"
454,"ObjectWhite",17,1,"CR",733,"bg17a","Object","White",122515,43,"weiblich"
454,"GunWhite",10,1,"Hit",657,"bg10b","Gun","White",122515,43,"weiblich"
454,"ObjectBlack",14,1,"CR",717,"bg14c","Object","Arab-Muslim",122515,43,"weiblich"
455,"ObjectBlack",4,1,"CR",600,"bg04c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",18,1,"Hit",596,"bg18b","Gun","White",122515,56,"männlich"
455,"ObjectWhite",20,1,"CR",631,"bg20a","Object","White",122515,56,"männlich"
455,"GunWhite",12,1,"Hit",829,"bg12b","Gun","White",122515,56,"männlich"
455,"GunWhite",8,1,"Hit",573,"bg08b","Gun","White",122515,56,"männlich"
455,"ObjectBlack",19,1,"CR",623,"bg19c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunBlack",19,1,"Hit",535,"bg19d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectWhite",7,1,"CR",672,"bg07a","Object","White",122515,56,"männlich"
455,"GunBlack",9,1,"Hit",678,"bg09d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectWhite",10,1,"CR",744,"bg10a","Object","White",122515,56,"männlich"
455,"ObjectBlack",1,1,"CR",679,"bg01c","Object","Arab-Muslim",122515,56,"männlich"
455,"ObjectBlack",12,1,"CR",708,"bg12c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunBlack",20,1,"Hit",684,"bg20d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectBlack",10,1,"CR",799,"bg10c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",2,1,"Hit",626,"bg02b","Gun","White",122515,56,"männlich"
455,"GunBlack",18,1,"Hit",552,"bg18d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectBlack",20,1,"CR",620,"bg20c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",15,1,"Hit",539,"bg15b","Gun","White",122515,56,"männlich"
455,"ObjectBlack",11,1,"CR",583,"bg11c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunBlack",17,1,"Hit",454,"bg17d","Gun","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",7,0,"Miss",695,"bg07b","Gun","White",122515,56,"männlich"
455,"ObjectWhite",13,1,"CR",800,"bg13a","Object","White",122515,56,"männlich"
455,"GunWhite",14,1,"Hit",644,"bg14b","Gun","White",122515,56,"männlich"
455,"GunBlack",15,1,"Hit",505,"bg15d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectBlack",8,0,"FA",512,"bg08c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",9,0,"Miss",763,"bg09b","Gun","White",122515,56,"männlich"
455,"ObjectBlack",2,0,"FA",704,"bg02c","Object","Arab-Muslim",122515,56,"männlich"
455,"GunWhite",6,1,"Hit",783,"bg06b","Gun","White",122515,56,"männlich"
455,"ObjectWhite",17,1,"CR",644,"bg17a","Object","White",122515,56,"männlich"
455,"ObjectBlack",16,1,"CR",653,"bg16c","Object","Arab-Muslim",122515,56,"männlich"
455,"ObjectBlack",9,1,"CR",600,"bg09c","Object","Arab-Muslim",122515,56,"männlich"
455,"ObjectWhite",12,1,"CR",749,"bg12a","Object","White",122515,56,"männlich"
455,"GunBlack",1,1,"Hit",646,"bg01d","Gun","Arab-Muslim",122515,56,"männlich"
455,"GunBlack",10,1,"Hit",714,"bg10d","Gun","Arab-Muslim",122515,56,"männlich"
455,"ObjectWhite",1,1,"CR",597,"bg01a","Object","White",122515,56,"männlich"
455,"ObjectWhite",18,1,"CR",648,"bg18a","Object","White",122515,56,"männlich"
455,"GunWhite",10,1,"Hit",503,"bg10b","Gun","White",122515,56,"männlich"
455,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",122515,56,"männlich"
