"","V1","date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"236","236","122216","19:58:32","112","112","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4601","0"
"237","237","122316","00:58:56","115","115","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","18","1","3682","0"
"238","238","122316","00:58:56","115","115","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4825","0"
"239","239","122316","00:59:03","119","119","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","30","1","3015","0"
"240","240","122316","00:59:03","119","119","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4424","0"
"241","241","122316","00:58:30","114","114","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","25","1","3436","0"
"242","242","122316","00:58:30","114","114","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3686","0"
"243","243","122216","19:58:22","113","113","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","21","1","5238","0"
"244","244","122216","19:58:22","113","113","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4255","0"
"245","245","122316","00:57:54","110","110","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","18","1","14460","0"
"246","246","122316","00:57:54","110","110","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3119","0"
"247","247","122216","19:55:49","109","109","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","51","1","3435","0"
"248","248","122216","19:55:49","109","109","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6053","0"
"249","249","122316","00:54:08","104","104","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","37","1","3322","0"
"250","250","122316","00:54:08","104","104","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","6523","0"
"251","251","122316","00:48:30","90","90","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","50","1","6841","0"
"252","252","122316","00:48:30","90","90","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5960","0"
"253","253","122316","01:47:14","89","89","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","22","1","4174","0"
"254","254","122316","01:47:14","89","89","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4976","0"
"255","255","122216","18:46:58","93","93","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","32","1","2681","0"
"256","256","122216","18:46:58","93","93","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3452","0"
"257","257","122216","19:46:42","92","92","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","34","1","8095","0"
"258","258","122216","19:46:42","92","92","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3627","0"
"259","259","122216","19:45:42","88","88","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","18","1","4554","0"
"260","260","122216","19:45:42","88","88","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3267","0"
"261","261","122316","10:45:57","87","87","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","27","1","6863","0"
"262","262","122316","10:45:57","87","87","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3405","0"
"263","263","122216","18:42:15","86","86","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","30","1","2701","0"
"264","264","122216","18:42:15","86","86","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","40956","0"
"265","265","122216","18:41:13","85","85","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","30 ","1","5478","0"
"266","266","122216","18:41:13","85","85","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","8363","0"
"267","267","122216","19:41:08","80","80","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","52","1","7768","0"
"268","268","122216","19:41:08","80","80","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5795","0"
"269","269","122316","00:41:07","84","84","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","20","1","4216","0"
"270","270","122316","00:41:07","84","84","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4327","0"
"271","271","122216","19:40:35","83","83","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","40","1","5078","0"
"272","272","122216","19:40:35","83","83","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7158","0"
"273","273","122216","18:40:22","82","82","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","34","1","3759","0"
"274","274","122216","18:40:22","82","82","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3094","0"
"275","275","122316","00:38:59","76","76","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","43","1","4937","0"
"276","276","122316","00:38:59","76","76","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3684","0"
"277","277","122216","19:38:32","78","78","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","26","1","2967","0"
"278","278","122216","19:38:32","78","78","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","3075","0"
"279","279","122316","00:33:50","61","61","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","36","1","4234","0"
"280","280","122316","00:33:50","61","61","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3739","0"
"281","281","122216","19:36:26","70","70","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","37","1","5051","0"
"282","282","122216","19:36:26","70","70","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3386","0"
"283","283","122216","17:32:41","68","68","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","48","1","4210","0"
"284","284","122216","17:32:41","68","68","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","10980","0"
"285","285","122316","00:35:24","69","69","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","37","1","9175","0"
"286","286","122316","00:35:24","69","69","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","7305","0"
"287","287","122316","00:34:41","64","64","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","43","1","9027","0"
"288","288","122316","00:34:41","64","64","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","5605","0"
"289","289","122316","00:33:44","58","58","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","27","1","4336","0"
"290","290","122316","00:33:44","58","58","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Feminine","1","11192","0"
"291","291","122216","18:31:33","59","59","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","32","1","5184","0"
"292","292","122216","18:31:33","59","59","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3302","0"
"293","293","122216","17:30:37","56","56","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","36","1","7093","0"
"294","294","122216","17:30:37","56","56","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3358","0"
"295","295","122216","19:31:31","55","55","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","33","1","5603","0"
"296","296","122216","19:31:31","55","55","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","F","1","2140","0"
"297","297","122216","18:26:09","46","46","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","31","1","4459","0"
"298","298","122216","18:26:09","46","46","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3789","0"
"299","299","122216","16:25:46","47","47","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","39","1","8622","0"
"300","300","122216","16:25:46","47","47","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4100","0"
"301","301","122216","19:17:41","38","38","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","36","1","11283","0"
"302","302","122216","19:17:41","38","38","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","M","1","3734","0"
"303","303","122216","19:16:03","37","37","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","18 ","1","4544","0"
"304","304","122216","19:16:03","37","37","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3790","0"
"305","305","122316","00:15:06","36","36","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","28","1","7235","0"
"306","306","122316","00:15:06","36","36","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3369","0"
"307","307","122216","16:13:37","34","34","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","30","1","4993","0"
"308","308","122216","16:13:37","34","34","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","3481","0"
"309","309","122216","19:11:25","24","24","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","33","1","5641","0"
"310","310","122216","19:11:25","24","24","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4577","0"
"311","311","122316","00:08:54","29","29","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","40","1","9152","0"
"312","312","122316","00:08:54","29","29","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6635","0"
"313","313","122216","18:07:35","27","27","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","23","1","4069","0"
"314","314","122216","18:07:35","27","27","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3567","0"
"315","315","122316","00:05:27","15","15","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","21","1","4392","0"
"316","316","122316","00:05:27","15","15","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","6852","0"
"317","317","122316","00:04:00","15","15","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","21","1","6817","0"
"318","318","122316","00:04:00","15","15","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","14822","0"
"319","319","122316","00:02:55","18","18","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","30","1","6460","0"
"320","320","122316","00:02:55","18","18","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","4213","0"
"321","321","122216","23:47:31","14","14","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","29","1","3604","0"
"322","322","122216","23:47:31","14","14","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4263","0"
"323","323","122316","08:39:53","12","12","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","24","1","2690","0"
"324","324","122316","08:39:53","12","12","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","4355","0"
"325","325","122216","17:35:43","10","10","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","18","1","5749","0"
"326","326","122216","17:35:43","10","10","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4426","0"
"327","327","122216","17:25:09","8","8","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","51","1","9456","0"
"328","328","122216","17:25:09","8","8","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4539","0"
"329","329","122216","15:07:04","6","6","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","39","1","7493","0"
"330","330","122216","15:07:04","6","6","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","7024","0"
"331","331","122216","22:55:19","5","5","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","n","1","4040","0"
"332","332","122216","22:55:19","5","5","4.0.9.0","1","2","demographics","gender","0","0","0","0","0","0","n","1","2252","0"
"333","333","122216","22:03:59","1","1","4.0.9.0","1","1","demographics","age","0","0","0","0","0","0","","1","2109","0"
