"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122316","01:38:47","212","212","147949","1","597.9285714285714448124","184.0116821613308673022","620.2714285714286006623","148.8294346596734669674","0.1336925929286592873","22.3428571428571416391","90.7142857142857081953"
"122216","19:38:47","213","213","125090","1","522.3142857142856883002","133.7715490274093497192","513.1428571428571103752","169.4016995717735767357","-0.0602790647290599654","-9.171428571428577925","82.1428571428571387969"
"122216","19:37:05","211","211","203757","1","1139.3823529411765775876","1675.8813144081655082118","344.1014492753623130739","495.4283988430837553096","-0.6162112085059522348","-795.2809036658143213572","60.7142857142857081953"
"122216","18:35:57","207","207","188534","1","906.8857142857142434877","435.7064409571098053675","944.3999999999999772626","455.3787848386872383344","0.0844072166077637076","37.5142857142857124586","97.8571428571428612031"
"122216","19:36:03","206","206","156409","1","557.0285714285714675498","125.4470234544515676589","575.6571428571428441501","93.5991895348113303044","0.16832339028189508","18.6285714285713766003","97.8571428571428469922"
"122216","19:35:09","205","205","161394","1","708.3571428571428896248","246.9480985025744246286","720.2714285714286006623","224.2241322665407210479","0.0506805354075503603","11.9142857142857110375","95.7142857142857224062"
"122216","20:33:26","209","209","123646","1","499.7857142857142775938","119.9891170013254395599","476.2714285714285438189","122.0160266770130021996","-0.1940975594061972731","-23.5142857142857160113","94.2857142857142918047"
"122316","01:32:20","194","194","155481","1","670.671428571428577925","188.9418069624069858037","728.328571428571422075","308.5641699840239198238","0.2247340783980489864","57.6571428571428583609","92.1428571428571387969"
"122216","20:32:16","200","200","155484","1","679.7571428571428668874","249.1570388744896433764","706.5142857142857337749","187.2367131453722493006","0.1216242948162502696","26.7571428571428668874","96.4285714285714306016"
"122216","20:32:09","202","202","136182","1","592.7142857142856655628","233.3792176121314128068","616.9285714285714448124","248.0841559777749125715","0.1007738416524470992","24.2142857142857792496","88.5714285714285693984"
"122216","20:30:58","190","190","138486","1","509.4857142857142662251","136.6664980052486839668","522.1142857142857565123","92.2134484921568287064","0.1085572013749254022","12.6285714285714902871","93.5714285714285693984"
"122316","01:30:19","197","197","140377","1","706.2571428571428668874","276.7214727825883642254","612.0571428571428214127","152.1845643122418323401","-0.4141186715540449148","-94.2000000000000454747","92.1428571428571387969"
"122216","19:28:21","192","192","151283","1","628.8999999999999772626","272.5155041460945426479","705.4714285714285324502","612.6983256891415976497","0.1615377727817885467","76.5714285714285551876","83.5714285714285693984"
"122216","20:27:17","174","174","204372","1","862.1428571428571103752","281.8410635325658972761","771.9714285714285324502","225.1053841080916981809","-0.3493213244091646907","-90.171428571428577925","97.8571428571428469922"
"122316","01:27:45","184","184","135225","1","539.7428571428571331126","174.8636475603069584395","578.5285714285714675498","260.402181775214614845","0.1748272143905279519","38.7857142857143344372","95.7142857142857224062"
"122316","01:25:40","178","178","177446","1","756.0857142857142889625","297.8851418986438375214","785.0285714285714675498","289.7500157646427396685","0.0987316109539245201","28.9428571428571785873","89.2857142857142918047"
"122316","01:24:39","182","182","147336","1","535.6857142857143116998","115.6123636707613258068","617.4857142857142662251","142.7926177259126916397","0.602360399913352218","81.7999999999999971578","99.2857142857142918047"
"122316","01:24:21","172","172","146012","1","633.4285714285714448124","137.1179087901105333458","628.9571428571429123622","139.409046315570464003","-0.0324514557826013836","-4.4714285714285324502","97.1428571428571387969"
