"","date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"170","041418","04:54:41","1","780325366","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","47","1","2786","0"
"171","041418","04:54:41","1","780325366","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","5145","0"
"172","041318","19:59:07","1","295215975","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","24","1","4866","0"
"173","041318","19:59:07","1","295215975","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3285","0"
"174","041318","14:59:57","8","728008339","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","35","1","5423","0"
"175","041318","14:59:57","8","728008339","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4595","0"
"176","041318","19:58:23","7","193965097","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","50","1","5316","0"
"177","041318","19:58:23","7","193965097","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4332","0"
"178","041318","12:02:09","7","757161678","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","42","1","4520","0"
"179","041318","12:02:09","7","757161678","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","5478","0"
"180","041318","15:05:10","4","177873328","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","52 ","1","10860","0"
"181","041318","15:05:10","4","177873328","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7570","0"
"182","041318","20:05:46","4","373357770","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","39","1","4697","0"
"183","041318","20:05:46","4","373357770","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","7242","0"
"184","041318","15:08:38","3","265294892","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","21","1","4333","0"
"185","041318","15:08:38","3","265294892","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","2619","0"
"186","041318","14:09:07","6","494187998","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","22 ","1","8699","0"
"187","041318","14:09:07","6","494187998","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","5310","0"
"188","041318","20:09:54","2","489831608","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","52","1","6397","0"
"189","041318","20:09:54","2","489831608","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","m","1","4191","0"
"190","041318","20:10:15","1","956708556","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","36","1","5852","0"
"191","041318","20:10:15","1","956708556","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","6051","0"
"192","041318","15:10:52","8","137561087","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","47","1","5366","0"
"193","041318","15:10:52","8","137561087","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","11054","0"
"194","041318","20:09:25","7","473496045","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","42","1","5440","0"
"195","041318","20:09:25","7","473496045","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","5709","0"
"196","041318","20:12:42","5","437174994","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","54","1","19692","0"
"197","041318","20:12:42","5","437174994","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","male","1","9140","0"
