"build","date","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","response"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","2","bm56_nc.jpg","3"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","3","bf23_nc.jpg","2"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","4","bf14_nc.jpg","6"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","5","bm23_nc.jpg","3"
"4.0.10.0","041318","13:35:50","998555993","ratings","1","images","6","bf56_nc.jpg","3"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","2","bf14_nc.jpg","5"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","3","bm23_nc.jpg","5"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","4","bm14_nc.jpg","5"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","5","bm56_nc.jpg","5"
"4.0.10.0","041318","12:35:50","416358122","ratings","1","images","6","bf23_nc.jpg","5"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","2","bf56_nc.jpg","4"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","3","bm23_nc.jpg","4"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","4","bf14_nc.jpg","4"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","5","bm14_nc.jpg","4"
"4.0.10.0","041318","18:36:56","601961149","ratings","1","images","6","bm56_nc.jpg","4"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","1","bf23_nc.jpg","5"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","2","bm56_nc.jpg","5"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","3","bf14_nc.jpg","5"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","4","bm23_nc.jpg","5"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","5","bf56_nc.jpg","4"
"4.0.10.0","041318","10:38:14","426592903","ratings","1","images","6","bm14_nc.jpg","5"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","2","bm56_nc.jpg","4"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","3","bf23_nc.jpg","4"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","4","bm23_nc.jpg","4"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","5","bm14_nc.jpg","4"
"4.0.10.0","041318","18:38:32","145924742","ratings","1","images","6","bf14_nc.jpg","4"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","1","bf23_nc.jpg","6"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","2","bm23_nc.jpg","6"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","3","bf56_nc.jpg","6"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","4","bf14_nc.jpg","6"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","5","bm14_nc.jpg","5"
"4.0.10.0","041318","18:38:40","236853641","ratings","1","images","6","bm56_nc.jpg","5"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","2","bm14_nc.jpg","4"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","3","bf14_nc.jpg","4"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","4","bm23_nc.jpg","4"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","5","bf23_nc.jpg","4"
"4.0.10.0","041318","10:48:32","972375767","ratings","1","images","6","bm56_nc.jpg","4"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","1","bf56_nc.jpg","5"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","2","bm14_nc.jpg","4"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","3","bm56_nc.jpg","5"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","4","bf23_nc.jpg","6"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","5","bf14_nc.jpg","6"
"4.0.10.0","041318","12:53:36","878482895","ratings","1","images","6","bm23_nc.jpg","5"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","1","bm23_nc.jpg","4"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","2","bm14_nc.jpg","4"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","4","bf14_nc.jpg","4"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","5","bf56_nc.jpg","4"
"4.0.10.0","041318","12:57:02","527775144","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","1","bf14_nc.jpg","7"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","2","bf56_nc.jpg","7"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","3","bm56_nc.jpg","7"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","4","bm14_nc.jpg","7"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","5","bf23_nc.jpg","7"
"4.0.10.0","041318","13:59:40","389159334","ratings","1","images","6","bm23_nc.jpg","7"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","1","bf23_nc.jpg","6"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","2","bm56_nc.jpg","4"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","3","bf56_nc.jpg","6"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","4","bm23_nc.jpg","6"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","5","bf14_nc.jpg","6"
"4.0.10.0","041318","19:04:12","854706704","ratings","1","images","6","bm14_nc.jpg","5"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","2","bf14_nc.jpg","5"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","3","bf56_nc.jpg","5"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","4","bm23_nc.jpg","4"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","5","bm14_nc.jpg","4"
"4.0.10.0","041318","19:05:37","355103961","ratings","1","images","6","bm56_nc.jpg","5"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","1","bm56_nc.jpg","3"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","2","bf14_nc.jpg","3"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","3","bm14_nc.jpg","2"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","4","bf23_nc.jpg","4"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","5","bm23_nc.jpg","3"
"4.0.10.0","041318","19:05:53","223782864","ratings","1","images","6","bf56_nc.jpg","2"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","2","bf56_nc.jpg","4"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","5","bm23_nc.jpg","5"
"4.0.10.0","041318","19:07:44","568135332","ratings","1","images","6","bf14_nc.jpg","5"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","1","bf14_nc.jpg","6"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","2","bm23_nc.jpg","5"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","3","bf56_nc.jpg","6"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","4","bf23_nc.jpg","7"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","5","bm14_nc.jpg","6"
"4.0.10.0","041318","19:10:16","706020134","ratings","1","images","6","bm56_nc.jpg","7"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","1","bm56_nc.jpg","3"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","2","bm23_nc.jpg","3"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","3","bf14_nc.jpg","3"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","5","bf23_nc.jpg","4"
"4.0.10.0","041318","14:11:32","576027034","ratings","1","images","6","bf56_nc.jpg","4"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","2","bf14_nc.jpg","4"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","3","bf23_nc.jpg","3"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","4","bm56_nc.jpg","3"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","5","bm14_nc.jpg","4"
"4.0.10.0","041318","13:14:42","381268263","ratings","1","images","6","bm23_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","1","bm56_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","2","bf56_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","3","bf14_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","5","bm23_nc.jpg","4"
"4.0.10.0","041318","13:15:49","310573074","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","1","bf14_nc.jpg","5"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","2","bm23_nc.jpg","5"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","3","bm14_nc.jpg","6"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","4","bm56_nc.jpg","6"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","5","bf23_nc.jpg","6"
"4.0.10.0","041318","14:16:37","367057467","ratings","1","images","6","bf56_nc.jpg","6"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","1","bf56_nc.jpg","7"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","2","bm14_nc.jpg","7"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","3","bf23_nc.jpg","7"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","4","bf14_nc.jpg","7"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","5","bm56_nc.jpg","7"
"4.0.10.0","041318","11:18:24","286215415","ratings","1","images","6","bm23_nc.jpg","7"
