"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
248,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,19,"I don't know",FALSE,FALSE
248,6,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,19,"I don't know",FALSE,FALSE
260,1,5,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
260,2,5,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
260,3,4,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
260,4,5,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
260,5,3,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
260,6,4,"Race IAT","incongruent","SCIAT first","male",24,18,"Only black faces",FALSE,FALSE
297,1,4,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
297,2,5,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
297,3,4,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
297,4,5,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
297,5,4,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
297,6,4,"Race IAT","congruent","ratings first","male",48,12,"Only black faces",FALSE,FALSE
274,1,4,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
274,2,3,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
274,3,4,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
274,4,4,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
274,5,4,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
274,6,4,"Race IAT","incongruent","ratings first","male",30,17,"Only black faces",FALSE,FALSE
282,1,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
282,2,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
282,3,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
282,4,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
282,5,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
282,6,4,"Race IAT","incongruent","ratings first","male",58,20,"Only black faces",FALSE,FALSE
270,1,3,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
270,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
270,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
270,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
270,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
270,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,14,"Only black faces",FALSE,FALSE
250,1,3,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
250,2,4,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
250,3,4,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
250,4,1,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
250,5,2,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
250,6,4,"Race IAT","incongruent","ratings first","male",27,24,"Only black faces",FALSE,FALSE
255,1,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
255,2,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
255,3,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
255,4,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
255,5,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
255,6,6,"Flowers-Insects IAT","congruent","SCIAT first","male",52,22,"Only black faces",FALSE,FALSE
240,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
240,2,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
240,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
240,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
240,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
240,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",23,18,"Only black faces",FALSE,FALSE
253,1,3,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
253,2,3,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
253,3,1,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
253,4,5,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
253,5,3,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
253,6,5,"Flowers-Insects IAT","congruent","ratings first","male",33,24,"Only black faces",FALSE,FALSE
266,1,5,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
266,2,5,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
266,3,6,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
266,4,6,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
266,5,6,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
266,6,6,"Race IAT","incongruent","ratings first","female",50,14,"Only black faces",FALSE,FALSE
246,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
246,2,3,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
246,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
246,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
246,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
246,6,5,"Flowers-Insects IAT","incongruent","ratings first","female",59,19,"Only black faces",FALSE,FALSE
241,1,4,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
241,2,4,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
241,3,3,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
241,4,5,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
241,5,4,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
241,6,3,"Race IAT","congruent","ratings first","male",22,19,"Only black faces",FALSE,FALSE
258,1,3,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
258,2,4,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
258,3,5,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
258,4,5,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
258,5,4,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
258,6,3,"Race IAT","incongruent","ratings first","female",33,21,"Only black faces",FALSE,FALSE
277,1,2,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
277,2,5,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
277,3,3,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
277,4,3,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
277,5,2,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
277,6,4,"Flowers-Insects IAT","congruent","ratings first","male",35,17,"Only black faces",FALSE,FALSE
265,1,4,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
265,2,5,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
265,3,5,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
265,4,3,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
265,5,3,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
265,6,3,"Race IAT","congruent","ratings first","female",25,15,"Only black faces",FALSE,FALSE
245,1,3,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
245,2,4,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
245,3,3,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
245,4,4,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
245,5,3,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
245,6,3,"Flowers-Insects IAT","congruent","ratings first","female",22,18,"Both white and black faces",FALSE,FALSE
224,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
224,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
224,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
224,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
224,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
224,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",58,20,"I don't know",FALSE,FALSE
231,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
231,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
231,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
231,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
231,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
231,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,23,"Only black faces",FALSE,FALSE
220,1,4,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
220,2,4,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
220,3,4,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
220,4,5,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
220,5,3,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
220,6,4,"Race IAT","incongruent","SCIAT first","female",30,17,"Only black faces",FALSE,FALSE
257,1,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
257,2,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
257,3,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
257,4,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
257,5,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
257,6,4,"Race IAT","congruent","ratings first","male",22,14,"Only black faces",FALSE,FALSE
242,1,4,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
242,2,4,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
242,3,4,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
242,4,4,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
242,5,4,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
242,6,5,"Race IAT","incongruent","ratings first","male",37,14,"Only black faces",FALSE,FALSE
236,1,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
236,2,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
236,3,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
236,4,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
236,5,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
236,6,2,"Race IAT","incongruent","SCIAT first","male",30,22,"Only black faces",FALSE,FALSE
230,1,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
230,2,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
230,3,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
230,4,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
230,5,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
230,6,4,"Flowers-Insects IAT","incongruent","ratings first","female ",26,13,"Only black faces",FALSE,FALSE
221,1,4,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
221,2,4,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
221,3,3,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
221,4,4,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
221,5,4,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
221,6,4,"Flowers-Insects IAT","congruent","ratings first","male",45,21,"Only black faces",FALSE,FALSE
226,1,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
226,2,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
226,3,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
226,4,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
226,5,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
226,6,6,"Race IAT","incongruent","ratings first","female",55,19,"Only black faces",FALSE,FALSE
216,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
216,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
216,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
216,4,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
216,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
216,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",40,17,"Both white and black faces",FALSE,FALSE
229,1,4,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
229,2,4,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
229,3,4,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
229,4,3,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
229,5,5,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
229,6,3,"Flowers-Insects IAT","congruent","ratings first","male",22,16,"I don't know",FALSE,FALSE
217,1,5,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
217,2,4,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
217,3,6,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
217,4,5,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
217,5,3,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
217,6,4,"Race IAT","congruent","ratings first","female",57,13,"Only black faces",FALSE,FALSE
204,1,3,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
204,2,4,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
204,3,4,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
204,4,4,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
204,5,4,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
204,6,5,"Race IAT","incongruent","SCIAT first","male",61,30,"I don't know",FALSE,FALSE
222,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
222,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
222,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
222,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
222,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
222,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",27,23,"I don't know",FALSE,FALSE
196,1,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
196,2,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
196,3,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
196,4,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
196,5,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
196,6,4,"Race IAT","incongruent","SCIAT first","male",27,18,"Only black faces",FALSE,FALSE
212,1,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
212,2,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
212,3,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
212,4,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
212,5,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
212,6,4,"Race IAT","incongruent","SCIAT first","male",40,12,"Only black faces",FALSE,FALSE
208,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
208,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
208,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
208,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
208,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
208,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,FALSE
214,1,5,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
214,2,5,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
214,3,5,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
214,4,5,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
214,5,5,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
214,6,6,"Flowers-Insects IAT","incongruent","ratings first","male ",29,17,"Only black faces",FALSE,FALSE
199,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
199,2,5,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
199,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
199,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
199,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
199,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",44,17,"Only black faces",FALSE,FALSE
210,1,4,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
210,2,4,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
210,3,5,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
210,4,6,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
210,5,5,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
210,6,5,"Race IAT","incongruent","ratings first","male",22,14,"Both white and black faces",FALSE,FALSE
188,1,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
188,2,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
188,3,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
188,4,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
188,5,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
188,6,5,"Race IAT","incongruent","SCIAT first","female",39,12,"Only black faces",FALSE,FALSE
179,1,7,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
179,2,7,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
179,3,6,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
179,4,5,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
179,5,6,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
179,6,5,"Race IAT","congruent","SCIAT first","female",48,26,"Only black faces",FALSE,FALSE
181,1,4,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
181,2,4,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
181,3,4,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
181,4,5,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
181,5,4,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
181,6,4,"Flowers-Insects IAT","congruent","ratings first","female",44,12,"I don't know",FALSE,FALSE
201,1,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
201,2,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
201,3,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
201,4,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
201,5,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
201,6,7,"Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,FALSE
193,1,5,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
193,2,4,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
193,3,4,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
193,4,5,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
193,5,5,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
193,6,5,"Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE
197,1,5,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
197,2,4,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
197,3,5,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
197,4,3,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
197,5,4,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
197,6,4,"Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE
185,1,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
185,2,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
185,3,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
185,4,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
185,5,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
185,6,4,"Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,FALSE
175,1,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
175,2,6,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
175,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
175,4,5,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
175,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
175,6,3,"Flowers-Insects IAT","congruent","SCIAT first","male",35,16,"I don't know",FALSE,FALSE
194,1,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
194,2,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
194,3,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
194,4,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
194,5,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
194,6,4,"Race IAT","incongruent","ratings first","male",48,24,"Only black faces",FALSE,FALSE
147,1,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,1,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,2,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,2,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,3,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,3,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,4,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,4,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,5,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,5,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,6,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
147,6,4,"Race IAT","congruent","SCIAT first","female",54,16,"Only black faces",FALSE,FALSE
