"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","AMP_exclude_based_on_fast_trials_old","exclude"
201,1,188,"primeRace","Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,TRUE,FALSE
201,0,666,"primeRace","Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,TRUE,FALSE
201,1,355,"primeNeutral","Race IAT","congruent","ratings first","male",18,15,"Only black faces",FALSE,TRUE,FALSE
197,1,1197,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1116,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,819,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,2952,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,2441,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,849,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1486,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,704,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,983,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1224,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1020,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1019,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,791,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,831,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1449,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,956,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,751,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1255,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,670,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,604,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,793,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1635,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1194,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,2871,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,918,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,910,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,919,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1876,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1128,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,621,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,623,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,649,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,631,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1616,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1001,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,743,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1660,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,586,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,919,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,709,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1108,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,681,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,794,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,477,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,541,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,706,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,564,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,606,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,920,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,646,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,436,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,478,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,602,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,683,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,443,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,747,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,452,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,472,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,551,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,574,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,756,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,567,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,817,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,551,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1341,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,641,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,712,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,495,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,570,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,583,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,732,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,811,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,952,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,455,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,889,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,682,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,1140,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,425,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,406,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,602,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,653,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,364,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,719,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,496,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,512,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,426,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,543,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,314,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,642,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,617,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,1137,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,633,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,682,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,546,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,514,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,531,"primeNeutral","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,404,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,1,466,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,579,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
197,0,578,"primeRace","Flowers-Insects IAT","congruent","ratings first","female",53,12,"Only black faces",FALSE,FALSE,FALSE
208,0,967,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,637,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,673,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,707,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,548,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,523,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,515,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,476,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,582,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,685,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,574,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,612,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,585,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,511,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,472,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,482,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,476,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,359,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,549,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,636,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,368,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,6398,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,650,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,429,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,393,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,247,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,346,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,410,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,423,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,595,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,377,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,519,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,639,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,451,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,478,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,520,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,512,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,409,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,326,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,582,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,8620,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,318,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,222,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,403,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,384,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,221,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,2962,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,344,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,471,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,242,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,213,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,282,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,173,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,291,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,325,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,677,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,183,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,461,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,376,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,758,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,261,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,280,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,314,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,1243,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,7766,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,299,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,413,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,378,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,552,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,511,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,328,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,520,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,448,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,444,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,471,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,450,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,765,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,459,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,550,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,509,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,630,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,442,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,4870,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,175,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,117,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,413,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,378,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,713,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,281,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,156,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,35,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,46,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,74,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,9620,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,0,206,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,51,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,110,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,247,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,3323,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
208,1,514,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",35,20,"Only black faces",FALSE,TRUE,FALSE
193,1,718,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,668,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,1316,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,598,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,876,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,602,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,629,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,658,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,771,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,733,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1557,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,845,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,635,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,658,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,645,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,718,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,525,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
